fma_track_id,licence
116141,Attribution-Noncommercial-Share Alike 3.0 United States
116211,Attribution-NonCommercial-ShareAlike
116224,Attribution-NonCommercial-ShareAlike
116225,Attribution-NonCommercial-ShareAlike
116270,Attribution
116646,Attribution-Noncommercial-Share Alike 3.0 United States
116659,Attribution-Noncommercial-Share Alike 3.0 United States
116691,Creative Commons Attribution
116720,Attribution-NonCommercial-ShareAlike
116726,Attribution-NonCommercial-ShareAlike
116765,Attribution-NonCommercial-ShareAlike
116772,Attribution-NonCommercial-ShareAlike
116796,Attribution-NonCommercial-ShareAlike
116821,Attribution-NonCommercial-ShareAlike
116851,Attribution-NonCommercial-ShareAlike
116852,Attribution-NonCommercial-ShareAlike
117632,Attribution-NonCommercial-ShareAlike
117762,Attribution-Noncommercial-Share Alike 3.0 United States
117764,Attribution-Noncommercial-Share Alike 3.0 United States
117766,Attribution-Noncommercial-Share Alike 3.0 United States
117770,Attribution-Noncommercial-Share Alike 3.0 United States
118233,Attribution-Noncommercial-Share Alike 3.0 United States
118328,Attribution-ShareAlike
118330,Attribution-ShareAlike
118653,Attribution-ShareAlike
118884,Attribution-NonCommercial
118971,Attribution-Noncommercial-Share Alike 3.0 United States
119015,Attribution-NonCommercial
119016,Attribution-NonCommercial
119147,Attribution-NonCommercial
119150,Attribution-NonCommercial
119232,Attribution-NonCommercial
119235,Attribution-NonCommercial
119246,Attribution-NonCommercial
119255,Attribution-NonCommercial
119474,Attribution-NonCommercial
119585,Attribution-NonCommercial
119587,Attribution-NonCommercial
119590,Attribution-NonCommercial
119591,Attribution-NonCommercial
119619,Attribution-NonCommercial
119880,Attribution-Noncommercial-Share Alike 3.0 United States
119885,Attribution-Noncommercial-Share Alike 3.0 United States
119887,Attribution-Noncommercial-Share Alike 3.0 United States
119925,Attribution-Noncommercial-Share Alike 3.0 United States
119936,Attribution-Noncommercial-Share Alike 3.0 United States
119937,Attribution-Noncommercial-Share Alike 3.0 United States
120081,Attribution-NonCommercial
120119,Attribution-NonCommercial
120186,Attribution-NonCommercial
120198,Attribution-NonCommercial
120425,Attribution-NonCommercial-ShareAlike
120498,Attribution
121322,Attribution
121538,Attribution-Noncommercial-Share Alike 3.0 United States
121540,Attribution-Noncommercial-Share Alike 3.0 United States
121547,Attribution-Noncommercial-Share Alike 3.0 United States
121767,Attribution
121779,Attribution
121878,Attribution-NonCommercial-ShareAlike
121881,Attribution-NonCommercial-ShareAlike
122175,Attribution-NonCommercial-ShareAlike
122178,Attribution-NonCommercial-ShareAlike
122353,Attribution
122354,Attribution
122360,Attribution
122364,Attribution
122465,Attribution-Noncommercial-Share Alike 3.0 United States
122471,Attribution-Noncommercial-Share Alike 3.0 United States
122507,Attribution-NonCommercial-ShareAlike
122538,Public Domain / Sound Recording Common Law Protection
122540,Public Domain / Sound Recording Common Law Protection
122766,Attribution-NonCommercial-ShareAlike
122804,Attribution-Noncommercial-Share Alike 3.0 United States
122806,Attribution-Noncommercial-Share Alike 3.0 United States
122909,Public Domain / Sound Recording Common Law Protection
123137,Attribution-Noncommercial-Share Alike 3.0 United States
123223,Attribution-NonCommercial-ShareAlike
123295,Attribution-Noncommercial 3.0 United States
123300,Attribution-Noncommercial 3.0 United States
123304,Attribution-Noncommercial 3.0 United States
123391,Attribution-Noncommercial-Share Alike 3.0 United States
123628,Attribution-NonCommercial-ShareAlike
123642,Attribution-NonCommercial-ShareAlike
123739,Attribution-NonCommercial
123844,Attribution-Noncommercial-Share Alike 3.0 United States
123945,Attribution-Noncommercial-Share Alike 3.0 United States
123955,Attribution-Noncommercial-Share Alike 3.0 United States
123958,Attribution-Noncommercial-Share Alike 3.0 United States
124389,Attribution-ShareAlike
124401,Public Domain / Sound Recording Common Law Protection
124406,Public Domain / Sound Recording Common Law Protection
124415,Public Domain / Sound Recording Common Law Protection
124419,Public Domain / Sound Recording Common Law Protection
124428,Attribution-Noncommercial-Share Alike 3.0 United States
124520,Attribution-Noncommercial-Share Alike 3.0 United States
124521,Attribution-Noncommercial-Share Alike 3.0 United States
124582,Attribution-Noncommercial-Share Alike 3.0 United States
124927,Attribution-NonCommercial 3.0 International
124928,Attribution-NonCommercial 3.0 International
124993,Attribution-Noncommercial-Share Alike 3.0 United States
124996,Attribution-Noncommercial-Share Alike 3.0 United States
124998,Attribution-Noncommercial-Share Alike 3.0 United States
125037,Attribution-NonCommercial 3.0 International
125108,Public Domain
125117,Public Domain
125184,Attribution-NonCommercial-ShareAlike
125196,Attribution-NonCommercial-ShareAlike
125218,Attribution-NonCommercial-ShareAlike
125370,Attribution-Noncommercial-Share Alike 3.0 United States
125373,Attribution-Noncommercial-Share Alike 3.0 United States
125376,Attribution-Noncommercial-Share Alike 3.0 United States
125404,Attribution-Noncommercial 3.0 United States
125567,Attribution
125739,Attribution-NonCommercial-ShareAlike
126009,Attribution
126159,Attribution-NonCommercial
126165,Attribution-NonCommercial
126210,Attribution-NonCommercial-ShareAlike
126211,Attribution-NonCommercial-ShareAlike
126295,Attribution
126299,Attribution-NonCommercial
126354,Attribution-Noncommercial-Share Alike 3.0 United States
126358,Attribution-Noncommercial-Share Alike 3.0 United States
126392,Attribution-NonCommercial-ShareAlike
126395,Attribution-NonCommercial-ShareAlike
126578,Attribution-NonCommercial-ShareAlike
126579,Attribution-NonCommercial-ShareAlike
126666,Attribution-NonCommercial 3.0 International
126669,Attribution-NonCommercial 3.0 International
126671,Attribution-NonCommercial 3.0 International
126983,Attribution-NonCommercial-ShareAlike
126989,Attribution-NonCommercial-ShareAlike
127048,Attribution-NonCommercial-ShareAlike
127050,Attribution-NonCommercial-ShareAlike
127052,Attribution-NonCommercial-ShareAlike
127163,Attribution-NonCommercial-ShareAlike
127174,Attribution
127177,Attribution
127181,Attribution-NonCommercial
127248,Attribution
127249,Attribution
127266,Attribution
127267,Attribution
127296,Attribution
127302,Attribution
127303,Attribution
127304,Attribution-NonCommercial-ShareAlike
127310,Attribution-NonCommercial
127313,Attribution-NonCommercial
127314,Attribution-NonCommercial
127315,Attribution-NonCommercial
127500,Attribution-NonCommercial
127502,Attribution-NonCommercial
127872,Attribution-NonCommercial-ShareAlike
127882,Attribution-NonCommercial-ShareAlike
127883,Attribution-NonCommercial-ShareAlike
127886,Attribution-NonCommercial-ShareAlike
127891,Attribution-NonCommercial-ShareAlike
127894,Attribution-NonCommercial-ShareAlike
128191,Attribution-NonCommercial-ShareAlike
128268,Attribution-Noncommercial-Share Alike 3.0 United States
128295,Attribution-NonCommercial-ShareAlike 3.0 International
128301,Attribution-NonCommercial-ShareAlike 3.0 International
128443,Attribution-NonCommercial
128448,Attribution-ShareAlike
128500,Attribution-NonCommercial-ShareAlike
128614,Attribution-NonCommercial-ShareAlike
128765,Attribution-Noncommercial-Share Alike 3.0 United States
128766,Attribution-Noncommercial-Share Alike 3.0 United States
128921,Attribution-NonCommercial-ShareAlike
128967,Attribution-NonCommercial
129117,Attribution
129119,Attribution
129265,Attribution
129268,Attribution
129720,Attribution-NonCommercial-ShareAlike
129973,Attribution
130399,Attribution
130495,Attribution-Noncommercial-Share Alike 3.0 United States
130605,Attribution-NonCommercial-ShareAlike
130707,Attribution-Noncommercial-Share Alike 3.0 United States
130928,Attribution-NonCommercial-ShareAlike
130949,Attribution-NonCommercial-ShareAlike
130950,Attribution-NonCommercial-ShareAlike
130956,Attribution-NonCommercial-ShareAlike
130958,Attribution-NonCommercial-ShareAlike
131010,Attribution-NonCommercial-ShareAlike
131095,Attribution-ShareAlike
131097,Attribution-ShareAlike
131104,Attribution-ShareAlike
131121,Attribution
131146,Attribution
131148,Attribution
131164,Attribution
131167,Attribution
131378,Attribution-ShareAlike
131381,Attribution-ShareAlike
131382,Attribution-ShareAlike
131438,Attribution-Noncommercial-Share Alike 3.0 United States
131439,Attribution-Noncommercial-Share Alike 3.0 United States
131452,Attribution-Noncommercial-Share Alike 3.0 United States
131642,Attribution
131643,Attribution
131881,Attribution-NonCommercial-ShareAlike
131888,Attribution-NonCommercial-ShareAlike
131956,Public Domain Mark 1.0
132127,Attribution-NonCommercial-ShareAlike
132161,Attribution-NonCommercial
132494,Attribution-NonCommercial-ShareAlike
132495,Attribution-NonCommercial-ShareAlike
132500,Attribution-NonCommercial-ShareAlike
132501,Attribution-NonCommercial-ShareAlike
132786,Attribution-Noncommercial-Share Alike 3.0 United States
132790,Attribution-Noncommercial-Share Alike 3.0 United States
132914,Attribution-NonCommercial
132955,Attribution-NonCommercial-ShareAlike
132959,Attribution-NonCommercial-ShareAlike
133088,Attribution-NonCommercial
133090,Attribution-NonCommercial
133091,Attribution-NonCommercial
133368,Attribution
133374,Attribution
133420,Attribution-Noncommercial-Share Alike 3.0 United States
133461,Attribution
133465,Attribution
133467,Attribution
133728,Attribution-NonCommercial-ShareAlike
133780,Attribution-NonCommercial-ShareAlike
133946,Attribution-NonCommercial-ShareAlike
134028,Attribution-NonCommercial-ShareAlike
134057,Attribution-NonCommercial-ShareAlike
134086,Attribution-Noncommercial-Share Alike 3.0 United States
134190,Attribution-NonCommercial-ShareAlike
134192,Attribution-NonCommercial-ShareAlike
134195,Attribution-NonCommercial-ShareAlike
134197,Attribution-NonCommercial-ShareAlike
134310,Attribution-NonCommercial-ShareAlike
134317,Attribution-Noncommercial-Share Alike 3.0 United States
134510,Attribution-NonCommercial-ShareAlike
134611,Attribution-Noncommercial-Share Alike 3.0 United States
134620,Attribution-Noncommercial-Share Alike 3.0 United States
134725,Attribution-NonCommercial
134760,Attribution-NonCommercial-ShareAlike
134896,Attribution-NonCommercial-ShareAlike
135375,Attribution
135703,Attribution-NonCommercial
135997,Attribution-NonCommercial-ShareAlike
136234,Attribution-NonCommercial 3.0 International
136236,Attribution-NonCommercial 3.0 International
136402,Attribution-NonCommercial-ShareAlike
136684,Attribution-NonCommercial-ShareAlike
136685,Attribution-NonCommercial-ShareAlike
136687,Attribution-NonCommercial-ShareAlike
136859,Attribution
137209,Attribution-NonCommercial
137419,Attribution-NonCommercial-ShareAlike
137422,Attribution-NonCommercial-ShareAlike
137424,Attribution-NonCommercial-ShareAlike
137892,Attribution-NonCommercial-ShareAlike
137941,Attribution-Noncommercial-Share Alike 3.0 United States
138745,Attribution-ShareAlike
139320,Attribution
139352,Attribution
139755,Attribution-NonCommercial
139958,Attribution
139962,Attribution
140123,Attribution
140274,Attribution-Noncommercial-Share Alike 3.0 United States
140602,Attribution-NonCommercial-ShareAlike
140603,Attribution-NonCommercial-ShareAlike
140605,Attribution-NonCommercial-ShareAlike
141164,Attribution-Noncommercial-Share Alike 3.0 United States
141276,Attribution-NonCommercial-ShareAlike
141278,Attribution-NonCommercial-ShareAlike
141606,Attribution
141901,Attribution-ShareAlike
141902,Attribution-ShareAlike
142084,Attribution
142155,Attribution-NonCommercial-ShareAlike
142157,Attribution-NonCommercial-ShareAlike
142158,Attribution-NonCommercial-ShareAlike
142161,Attribution-NonCommercial-ShareAlike
142361,Attribution-NonCommercial-ShareAlike
142405,Attribution-NonCommercial
142408,Attribution-NonCommercial
142551,Attribution-NonCommercial
142585,Attribution-Noncommercial-Share Alike 3.0 United States
142589,Attribution-Noncommercial-Share Alike 3.0 United States
142642,Attribution-Noncommercial-Share Alike 3.0 United States
142655,Attribution-NonCommercial-ShareAlike
143065,Attribution-NonCommercial-ShareAlike
143075,Attribution-NonCommercial-ShareAlike
143213,Attribution-NonCommercial 3.0 International
143218,Attribution-NonCommercial 3.0 International
143237,Attribution-NonCommercial
143280,Attribution-Noncommercial-Share Alike 3.0 United States
143968,Attribution-NonCommercial-ShareAlike
144407,Attribution-NonCommercial-ShareAlike 3.0 International
144546,Attribution-Noncommercial-Share Alike 3.0 United States
144593,Attribution
144630,Attribution
144936,Attribution-NonCommercial-ShareAlike
144940,Attribution-NonCommercial-ShareAlike
144943,Attribution-NonCommercial-ShareAlike
145002,Attribution
145003,Attribution
145005,Attribution
145702,Attribution-NonCommercial-ShareAlike
145746,Attribution-NonCommercial-ShareAlike
145875,Attribution-NonCommercial-ShareAlike
146241,Attribution-Noncommercial-Share Alike 3.0 United States
146453,Attribution-Noncommercial-Share Alike 3.0 United States
146479,Attribution-NonCommercial
146482,Attribution-NonCommercial
146689,Attribution-NonCommercial-ShareAlike
146997,Attribution-NonCommercial
147090,Attribution-Noncommercial-Share Alike 3.0 United States
147097,Attribution-Noncommercial-Share Alike 3.0 United States
147301,Attribution
147386,Attribution
147387,Attribution
147411,Attribution
147412,Attribution
147414,Attribution
147937,Attribution-NonCommercial-ShareAlike
148036,Attribution
148041,Attribution
148045,Attribution
148056,Attribution
148195,Attribution
148205,Attribution
148604,Attribution-NonCommercial
148959,Attribution-Noncommercial-Share Alike 3.0 United States
149416,Attribution
149453,Attribution
149547,Attribution-NonCommercial-ShareAlike
149552,Attribution-NonCommercial-ShareAlike
149560,Attribution-NonCommercial-ShareAlike
149561,Attribution-NonCommercial-ShareAlike
150158,Attribution-Noncommercial-Share Alike 3.0 United States
150559,Attribution-Noncommercial-Share Alike 3.0 United States
150674,Attribution-NonCommercial-ShareAlike
150676,Attribution-NonCommercial-ShareAlike
151251,Attribution-Noncommercial-Share Alike 3.0 United States
151903,Attribution-NonCommercial-ShareAlike
151907,Attribution-NonCommercial-ShareAlike
152545,Attribution-ShareAlike
153338,Attribution-ShareAlike
153427,Attribution-NonCommercial-ShareAlike
153437,Attribution-NonCommercial-ShareAlike
153767,Attribution-NonCommercial
153769,Attribution-NonCommercial
153938,Attribution-NonCommercial-ShareAlike
154048,Attribution-Noncommercial-Share Alike 3.0 United States
154556,Attribution-Noncommercial-Share Alike 3.0 United States
154562,Attribution-Noncommercial-Share Alike 3.0 United States
154567,Attribution-Noncommercial-Share Alike 3.0 United States
154649,Attribution-NonCommercial-ShareAlike
155124,Attribution-NonCommercial
155305,Attribution
